STATION,STATION_NAME,DATE,DLY-GRDD-BASE40,DLY-GRDD-BASE45,DLY-GRDD-BASE50,DLY-GRDD-BASE55,DLY-GRDD-BASE57,DLY-GRDD-BASE60,DLY-GRDD-BASE65,DLY-GRDD-BASE70,DLY-GRDD-BASE72,DLY-GRDD-TB4886,DLY-GRDD-TB5086,DLY-CLDD-BASE45,DLY-CLDD-BASE50,DLY-CLDD-BASE55,DLY-CLDD-BASE57,DLY-CLDD-BASE60,DLY-CLDD-NORMAL,DLY-CLDD-BASE70,DLY-CLDD-BASE72,DLY-HTDD-BASE40,DLY-HTDD-BASE45,DLY-HTDD-BASE50,DLY-HTDD-BASE55,DLY-HTDD-BASE57,DLY-HTDD-BASE60,DLY-HTDD-NORMAL,DLY-PRCP-25PCTL,DLY-SNWD-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNWD-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNWD-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USC00295084,LOS ALAMOS NM US,20100101,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,8,2.0,0.20,13,4.1,0.56,20,9.1,0.08,0.8,0.08,0.8,192,87,14,2,587,107,488,367,154,112,8,48,26,-1.9,-6.9,3.5,-7.3,-13.6,-14.7,-13.3,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20100102,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,10,2.0,0.20,13,4.1,0.56,20,9.1,0.13,1.8,0.13,1.8,191,87,14,2,594,110,496,374,153,111,8,48,26,-1.9,-6.9,3.6,-7.3,-13.6,-14.7,-13.3,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20100103,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,10,2.0,0.20,13,4.1,0.56,23,9.4,0.20,2.8,0.20,2.8,189,86,15,2,600,112,503,380,153,111,8,48,26,-1.8,-6.9,3.6,-7.3,-13.6,-14.7,-13.3,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20100104,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,10,2.0,0.20,13,4.3,0.56,23,9.4,0.28,3.6,0.28,3.6,188,86,15,2,607,115,510,386,152,111,8,49,26,-1.8,-6.9,3.6,-7.3,-13.6,-14.7,-13.2,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20100105,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,10,2.0,0.20,13,4.3,0.56,23,9.4,0.36,4.6,0.36,4.6,187,86,15,1,613,117,516,392,152,110,8,49,27,-1.8,-6.9,3.6,-7.3,-13.6,-14.7,-13.2,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20100106,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,10,2.0,0.20,13,4.3,0.58,23,9.7,0.43,5.6,0.43,5.6,186,85,15,1,618,120,523,397,151,110,8,50,27,-1.8,-6.9,3.7,-7.2,-13.6,-14.7,-13.2,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20100107,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,10,2.0,0.20,13,4.3,0.58,23,9.7,0.48,6.6,0.48,6.6,185,85,15,1,624,122,528,402,151,109,8,50,27,-1.8,-6.8,3.7,-7.2,-13.6,-14.7,-13.2,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20100108,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,10,2.0,0.20,13,4.3,0.58,23,9.7,0.56,7.6,0.56,7.6,184,85,15,1,629,125,534,406,150,109,8,51,27,-1.7,-6.8,3.7,-7.2,-13.6,-14.7,-13.2,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20100109,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,10,2.0,0.20,15,4.3,0.58,23,9.7,0.64,8.6,0.64,8.6,183,84,15,1,634,128,539,411,150,109,9,51,28,-1.7,-6.8,3.8,-7.2,-13.6,-14.7,-13.2,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20100110,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,10,2.0,0.20,15,4.3,0.58,23,9.9,0.71,9.7,0.71,9.7,183,84,16,1,639,131,543,415,150,108,9,51,28,-1.7,-6.8,3.8,-7.2,-13.6,-14.7,-13.2,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20100111,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,10,2.0,0.20,15,4.3,0.58,23,9.9,0.79,10.4,0.79,10.4,182,84,16,1,644,134,547,418,151,109,9,52,28,-1.7,-6.8,3.8,-7.2,-13.6,-14.7,-13.2,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20100112,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,10,2.0,0.20,15,4.3,0.58,23,9.9,0.84,11.4,0.84,11.4,182,84,16,1,649,137,551,421,151,109,9,52,28,-1.7,-6.8,3.8,-7.2,-13.6,-14.7,-13.2,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20100113,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,10,2.0,0.20,15,4.3,0.61,23,9.9,0.91,12.4,0.91,12.4,182,83,16,1,653,140,554,424,152,109,9,53,28,-1.6,-6.8,3.9,-7.1,-13.6,-14.7,-13.2,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20100114,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,10,1.8,0.20,15,4.3,0.61,23,9.9,0.99,13.5,0.99,13.5,182,83,16,1,657,143,557,426,152,109,9,53,28,-1.6,-6.8,3.9,-7.1,-13.6,-14.7,-13.2,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20100115,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,10,1.8,0.20,15,4.3,0.61,23,9.9,1.09,14.5,1.09,14.5,182,83,17,1,660,145,560,428,152,108,9,53,28,-1.6,-6.8,3.9,-7.1,-13.7,-14.7,-13.2,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20100116,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,10,1.8,0.20,15,4.3,0.61,23,9.9,1.17,15.5,1.17,15.5,183,83,17,1,664,148,563,430,153,109,9,53,28,-1.6,-6.8,3.9,-7.1,-13.7,-14.7,-13.2,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20100117,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,10,1.8,0.20,15,4.3,0.61,23,9.9,1.24,16.5,1.24,16.5,183,83,17,1,668,151,565,431,153,109,10,54,28,-1.5,-6.7,4.0,-7.1,-13.7,-14.6,-13.2,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20100118,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,10,1.8,0.20,15,4.3,0.61,23,9.9,1.35,17.8,1.35,17.8,184,83,17,1,671,153,567,432,153,108,10,54,28,-1.5,-6.7,4.1,-7.0,-13.7,-14.6,-13.2,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20100119,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,8,1.8,0.20,15,4.3,0.61,23,9.9,1.42,18.8,1.42,18.8,184,83,17,1,675,155,569,432,153,108,10,54,28,-1.4,-6.7,4.1,-7.0,-13.7,-14.6,-13.2,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20100120,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,8,1.8,0.20,15,4.3,0.61,23,9.9,1.52,20.1,1.52,20.1,185,82,17,1,678,157,570,432,153,108,9,53,28,-1.4,-6.7,4.1,-6.9,-13.6,-14.6,-13.2,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20100121,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,11,14,15,17,19,0.08,8,1.8,0.20,15,4.3,0.61,23,9.7,1.60,21.1,1.60,21.1,186,82,17,1,680,158,569,431,154,107,9,53,28,-1.4,-6.7,4.2,-6.9,-13.6,-14.6,-13.1,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20100122,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,8,11,14,15,17,19,0.08,8,1.5,0.20,15,4.3,0.58,23,9.7,1.70,22.4,1.70,22.4,186,82,17,1,682,159,569,430,154,106,9,53,27,-1.3,-6.7,4.2,-6.9,-13.6,-14.6,-13.1,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20100123,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,8,11,14,15,17,19,0.08,8,1.5,0.20,15,4.1,0.58,23,9.7,1.78,23.6,1.78,23.6,188,82,16,1,683,159,567,427,154,106,9,53,27,-1.3,-6.7,4.2,-6.8,-13.6,-14.6,-13.1,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20100124,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,8,11,14,15,17,19,0.08,8,1.5,0.20,13,4.1,0.58,23,9.7,1.85,24.9,1.85,24.9,189,82,16,1,683,160,564,424,155,106,9,53,27,-1.3,-6.7,4.3,-6.8,-13.6,-14.6,-13.1,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20100125,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,8,11,14,15,17,19,0.08,8,1.5,0.20,13,4.1,0.58,23,9.7,1.96,26.2,1.96,26.2,191,82,16,0,682,160,561,421,156,106,9,53,27,-1.2,-6.7,4.3,-6.8,-13.6,-14.5,-13.1,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20100126,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,8,11,14,15,17,19,0.08,8,1.5,0.18,13,4.1,0.58,23,9.4,2.03,27.4,2.03,27.4,192,83,16,0,681,160,557,417,156,105,9,53,26,-1.2,-6.7,4.3,-6.7,-13.6,-14.5,-13.1,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20100127,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,8,11,14,15,17,19,0.08,8,1.5,0.20,13,4.1,0.58,23,9.4,2.11,28.7,2.11,28.7,194,83,16,0,680,160,553,413,157,106,9,53,26,-1.2,-6.7,4.4,-6.7,-13.6,-14.5,-13.1,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20100128,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,8,11,14,15,17,19,0.08,8,1.3,0.20,13,4.1,0.58,23,9.4,2.21,29.7,2.21,29.7,196,84,16,0,678,160,548,409,158,106,9,53,26,-1.1,-6.7,4.4,-6.6,-13.7,-14.5,-13.1,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20100129,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,8,11,14,15,17,19,0.08,8,1.3,0.20,13,4.1,0.58,23,9.4,2.29,31.0,2.29,31.0,197,85,16,0,675,160,543,404,159,106,9,53,26,-1.1,-6.7,4.5,-6.6,-13.7,-14.4,-13.2,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20100130,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,8,11,14,15,17,19,0.08,8,1.3,0.20,13,3.8,0.56,23,9.4,2.39,32.3,2.39,32.3,199,86,15,0,671,160,537,399,160,106,9,53,25,-1.0,-6.7,4.6,-6.6,-13.7,-14.4,-13.2,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20100131,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,8,11,14,15,17,19,0.08,8,1.3,0.20,13,3.8,0.56,23,9.1,2.46,33.3,2.46,33.3,201,87,15,0,667,160,531,394,161,105,8,53,25,-0.9,-6.7,4.6,-6.5,-13.7,-14.4,-13.2,-13.6
GHCND:USC00295084,LOS ALAMOS NM US,20100201,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,8,11,14,15,17,19,0.08,8,1.3,0.18,13,3.8,0.56,23,9.1,0.08,1.0,2.54,34.3,202,87,15,0,662,160,524,389,162,105,8,52,25,-0.9,-6.7,4.7,-6.4,-13.7,-14.4,-13.2,-13.6
GHCND:USC00295084,LOS ALAMOS NM US,20100202,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,8,11,13,14,16,19,0.08,8,1.3,0.18,13,3.8,0.56,23,9.1,0.15,2.3,2.62,35.6,204,88,15,0,656,160,517,383,162,105,8,52,25,-0.8,-6.7,4.8,-6.3,-13.7,-14.4,-13.2,-13.6
GHCND:USC00295084,LOS ALAMOS NM US,20100203,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,8,11,13,14,16,19,0.08,8,1.0,0.18,13,3.8,0.56,23,8.9,0.23,3.3,2.69,36.6,205,89,14,0,649,160,510,378,162,104,8,52,25,-0.7,-6.7,4.8,-6.3,-13.8,-14.4,-13.2,-13.6
GHCND:USC00295084,LOS ALAMOS NM US,20100204,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,5,8,11,13,14,16,19,0.05,8,1.0,0.18,13,3.6,0.56,23,8.9,0.30,4.3,2.77,37.6,207,89,14,0,642,159,502,372,163,104,8,51,24,-0.7,-6.7,4.9,-6.2,-13.8,-14.3,-13.2,-13.6
GHCND:USC00295084,LOS ALAMOS NM US,20100205,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,5,8,11,13,14,16,19,0.05,8,1.0,0.18,13,3.6,0.56,23,8.9,0.38,5.3,2.84,38.6,208,90,14,0,635,158,493,365,163,103,7,50,24,-0.6,-6.7,5.0,-6.2,-13.8,-14.3,-13.2,-13.7
GHCND:USC00295084,LOS ALAMOS NM US,20100206,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,5,8,11,13,14,16,19,0.05,8,1.0,0.18,13,3.6,0.56,23,8.6,0.46,6.4,2.92,39.6,210,91,14,0,626,157,484,359,163,103,7,50,24,-0.5,-6.6,5.1,-6.1,-13.8,-14.3,-13.2,-13.7
GHCND:USC00295084,LOS ALAMOS NM US,20100207,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,5,8,11,13,14,16,19,0.05,5,1.0,0.18,13,3.6,0.53,23,8.6,0.53,7.4,3.00,40.6,211,91,14,0,617,156,475,352,163,102,7,49,23,-0.4,-6.6,5.2,-6.0,-13.8,-14.3,-13.2,-13.7
GHCND:USC00295084,LOS ALAMOS NM US,20100208,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,5,8,11,13,14,16,19,0.05,5,1.0,0.18,13,3.6,0.53,23,8.4,0.61,8.6,3.07,41.9,213,92,13,0,608,154,465,344,163,101,7,48,23,-0.3,-6.6,5.3,-5.9,-13.8,-14.3,-13.2,-13.7
GHCND:USC00295084,LOS ALAMOS NM US,20100209,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,5,7,10,13,14,16,18,0.05,5,1.0,0.18,13,3.6,0.53,23,8.4,0.69,9.7,3.15,42.9,213,93,13,0,597,152,455,337,162,100,6,47,23,-0.2,-6.6,5.4,-5.8,-13.8,-14.3,-13.2,-13.7
GHCND:USC00295084,LOS ALAMOS NM US,20100210,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,4,7,10,13,14,16,18,0.05,5,1.0,0.18,13,3.3,0.53,25,8.4,0.79,10.9,3.25,44.2,214,94,13,0,586,149,445,329,161,99,6,46,22,-0.1,-6.6,5.5,-5.7,-13.8,-14.3,-13.2,-13.8
GHCND:USC00295084,LOS ALAMOS NM US,20100211,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,4,7,10,13,14,16,18,0.08,5,1.0,0.18,13,3.3,0.53,25,8.1,0.86,11.9,3.33,45.2,215,95,13,0,574,147,434,321,160,99,6,46,22,-0.1,-6.6,5.6,-5.7,-13.8,-14.3,-13.2,-13.8
GHCND:USC00295084,LOS ALAMOS NM US,20100212,-4321,-4321,0,0,0,0,0,0,0,1,-4321,-4321,0,0,0,0,0,0,0,4,7,10,13,14,16,18,0.08,5,1.0,0.20,13,3.3,0.53,25,8.1,0.94,13.2,3.40,46.5,216,96,13,0,561,144,423,313,160,98,5,45,21,0.1,-6.5,5.7,-5.6,-13.8,-14.2,-13.2,-13.8
GHCND:USC00295084,LOS ALAMOS NM US,20100213,-4321,-4321,0,0,0,0,0,0,0,1,-4321,-4321,0,0,0,0,0,0,0,4,7,10,13,14,16,18,0.08,5,1.0,0.20,13,3.3,0.53,25,8.1,1.02,14.2,3.48,47.5,217,97,13,0,548,142,411,304,159,97,5,44,21,0.2,-6.5,5.8,-5.4,-13.8,-14.2,-13.2,-13.8
GHCND:USC00295084,LOS ALAMOS NM US,20100214,-4321,-4321,0,0,0,0,0,0,0,1,-4321,-4321,0,0,0,0,0,0,0,4,7,9,12,13,15,18,0.08,5,1.0,0.20,13,3.3,0.53,25,8.1,1.09,15.5,3.56,48.8,218,98,12,0,535,139,399,296,158,97,5,44,21,0.3,-6.4,5.9,-5.4,-13.8,-14.2,-13.1,-13.8
GHCND:USC00295084,LOS ALAMOS NM US,20100215,-4321,-4321,-4321,0,0,0,0,0,0,1,-4321,-4321,-4321,0,0,0,0,0,0,4,7,9,12,13,15,18,0.08,5,1.0,0.20,13,3.3,0.53,25,8.1,1.14,16.5,3.61,49.8,219,98,12,0,522,137,387,288,158,96,5,43,20,0.4,-6.4,6.1,-5.3,-13.8,-14.2,-13.1,-13.8
GHCND:USC00295084,LOS ALAMOS NM US,20100216,-4321,-4321,-4321,0,0,0,0,0,0,1,-4321,-4321,-4321,0,0,0,0,0,0,4,7,9,12,13,15,18,0.08,5,1.0,0.20,13,3.3,0.51,25,7.9,1.22,17.5,3.68,50.8,219,99,12,0,508,134,375,279,157,96,5,43,20,0.5,-6.4,6.2,-5.2,-13.8,-14.2,-13.1,-13.8
GHCND:USC00295084,LOS ALAMOS NM US,20100217,-4321,-4321,-4321,0,0,0,0,0,0,1,-4321,-4321,-4321,0,0,0,0,0,0,4,7,9,12,13,15,18,0.08,5,1.0,0.20,15,3.3,0.51,25,7.9,1.30,18.8,3.76,52.1,220,100,12,-9999,494,131,364,271,157,96,5,42,20,0.6,-6.4,6.3,-5.1,-13.8,-14.2,-13.1,-13.9
GHCND:USC00295084,LOS ALAMOS NM US,20100218,-4321,-4321,-4321,0,0,0,0,0,0,1,-4321,-4321,-4321,0,0,0,0,0,0,4,7,9,12,13,15,18,0.08,5,1.0,0.20,15,3.3,0.51,25,7.9,1.37,19.8,3.84,53.1,221,101,13,-9999,479,129,352,263,157,96,5,42,20,0.7,-6.3,6.4,-5.0,-13.8,-14.2,-13.1,-13.9
GHCND:USC00295084,LOS ALAMOS NM US,20100219,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,4,7,9,12,13,14,17,0.08,5,1.0,0.20,15,3.3,0.51,25,7.9,1.45,20.8,3.91,54.1,222,102,13,-9999,465,126,341,255,157,96,5,42,20,0.8,-6.3,6.6,-4.9,-13.8,-14.1,-13.1,-13.9
GHCND:USC00295084,LOS ALAMOS NM US,20100220,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,4,6,9,12,13,14,17,0.08,5,1.0,0.20,15,3.3,0.51,25,7.9,1.52,21.8,3.99,55.1,223,103,13,-9999,451,123,329,248,157,96,5,41,20,1.0,-6.3,6.7,-4.8,-13.8,-14.1,-13.1,-13.9
GHCND:USC00295084,LOS ALAMOS NM US,20100221,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,4,6,9,12,13,14,17,0.08,5,1.0,0.20,15,3.3,0.51,25,7.6,1.60,22.6,4.06,55.9,224,104,13,-9999,437,121,319,240,157,96,4,41,20,1.1,-6.2,6.9,-4.7,-13.8,-14.1,-13.0,-13.9
GHCND:USC00295084,LOS ALAMOS NM US,20100222,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,4,6,9,12,13,14,17,0.08,5,1.0,0.20,15,3.3,0.51,25,7.6,1.68,23.6,4.14,56.9,225,105,13,-9999,423,118,308,233,157,96,4,41,20,1.2,-6.2,7.0,-4.6,-13.8,-14.1,-13.0,-13.9
GHCND:USC00295084,LOS ALAMOS NM US,20100223,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,3,6,9,12,13,14,17,0.08,5,1.0,0.20,15,3.3,0.51,25,7.6,1.75,24.4,4.22,57.7,225,106,13,-9999,410,116,298,226,156,96,4,41,20,1.3,-6.1,7.2,-4.5,-13.8,-14.1,-13.0,-13.9
GHCND:USC00295084,LOS ALAMOS NM US,20100224,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,3,6,8,11,12,14,17,0.08,5,1.3,0.20,15,3.6,0.53,25,7.6,1.83,25.4,4.29,58.7,225,106,13,-9999,396,113,288,220,156,96,4,41,20,1.5,-6.1,7.3,-4.4,-13.8,-14.1,-13.0,-14.0
GHCND:USC00295084,LOS ALAMOS NM US,20100225,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,3,6,8,11,12,14,17,0.08,5,1.3,0.20,15,3.6,0.51,25,7.6,1.90,26.2,4.37,59.4,225,107,14,-9999,382,110,278,212,155,95,4,40,19,1.6,-6.1,7.5,-4.3,-13.8,-14.1,-12.9,-14.0
GHCND:USC00295084,LOS ALAMOS NM US,20100226,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,3,6,8,11,12,14,17,0.08,5,1.3,0.20,15,3.6,0.51,25,7.6,1.98,27.2,4.44,60.5,226,107,14,-9999,368,107,268,205,154,95,4,40,19,1.7,-6.0,7.6,-4.2,-13.8,-14.1,-12.9,-14.0
GHCND:USC00295084,LOS ALAMOS NM US,20100227,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,3,6,8,11,12,14,17,0.08,5,1.3,0.20,15,3.6,0.51,25,7.6,2.08,27.9,4.55,61.2,226,107,14,-9999,355,104,258,198,153,94,4,39,19,1.8,-5.9,7.8,-4.1,-13.8,-14.1,-12.9,-14.0
GHCND:USC00295084,LOS ALAMOS NM US,20100228,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,3,6,8,11,12,13,16,0.08,5,1.3,0.20,15,3.6,0.53,25,7.6,2.16,29.0,4.62,62.2,226,108,14,-9999,341,100,249,191,152,94,4,39,19,2.0,-5.9,7.9,-4.0,-13.8,-14.1,-12.9,-14.0
GHCND:USC00295084,LOS ALAMOS NM US,20100301,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,3,6,8,11,12,13,16,0.08,5,1.3,0.20,15,3.6,0.53,25,7.6,0.10,1.0,4.72,63.2,227,108,15,2,316,93,230,177,150,93,4,39,19,2.1,-5.8,8.1,-3.9,-13.8,-14.1,-12.9,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20100302,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,3,5,8,11,12,13,16,0.08,5,1.3,0.20,15,3.6,0.53,25,7.6,0.18,1.8,4.80,64.0,227,109,15,2,304,89,221,170,149,92,4,39,19,2.2,-5.8,8.2,-3.8,-13.8,-14.1,-12.8,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20100303,1,-4321,-4321,-4321,0,0,0,0,0,1,1,-4321,-4321,-4321,0,0,0,0,0,3,5,8,11,12,13,16,0.08,5,1.3,0.20,15,3.6,0.53,25,7.6,0.28,2.8,4.90,65.0,228,109,15,2,292,85,213,163,147,92,4,39,19,2.3,-5.7,8.4,-3.7,-13.8,-14.1,-12.8,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20100304,1,-4321,-4321,-4321,0,0,0,0,0,1,1,-4321,-4321,-4321,0,0,0,0,0,3,5,8,11,12,13,16,0.08,5,1.3,0.20,15,3.6,0.53,25,7.6,0.38,3.8,5.00,66.0,228,109,16,2,280,81,204,156,146,91,4,39,19,2.5,-5.6,8.6,-3.6,-13.8,-14.1,-12.8,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20100305,1,-4321,-4321,-4321,0,0,0,0,0,1,1,-4321,-4321,-4321,0,0,0,0,0,3,5,7,10,11,13,16,0.08,5,1.3,0.20,15,3.6,0.53,25,7.6,0.48,4.6,5.11,66.8,228,109,16,2,269,77,196,149,145,91,4,39,19,2.6,-5.6,8.7,-3.5,-13.8,-14.1,-12.8,-14.1
